time,type,x,y,voltage,angle,pos,
6.3500000000000005,robot,13.43829890895586,6.559424765032873,7.83796073791836,-65.38544131586556,18.136979918245082,
6.4,path,13.477160330767074,6.730987265083536,7.837955887910676,-60.7040039446444,18.150000000000006,
6.4,robot,13.481647015322187,6.415824856101771,7.837955887910676,-73.20265558873537,18.28697989214697,
6.45,path,13.54107006093631,6.595423756851843,7.83795849772171,-68.86360908165307,18.300000000000004,
6.45,robot,13.504071910499151,6.267510659253181,7.83795849772171,-81.40208410174088,18.436979815182085,
6.5,path,13.58494220099892,6.452116857382212,7.837966194210134,-77.05362902188602,18.450000000000003,
6.5,robot,13.505687879161124,6.117519454099779,7.837966194210134,-89.38273312787582,18.58697972510901,
6.550000000000001,path,13.60847158868859,6.304088677562891,7.83797520151739,-84.76792074515623,18.6,
6.550000000000001,robot,13.486012266207549,5.9688155540040375,7.83797520151739,-97.53725431187388,18.736979657271604,
6.6000000000000005,path,13.612944538357041,6.154245861585152,7.837981985257892,-91.65758949922485,18.75,
6.6000000000000005,robot,13.447973382580361,5.823718911030843,7.837981985257892,-104.69020608585384,18.88697963217058,
6.65,path,13.600649437342181,6.004817821152294,7.8379844953602404,-97.58894165839496,18.9,
6.65,robot,13.396961224130578,5.682659472197685,7.8379844953602404,-109.88180995948399,19.036979650816015,
6.7,path,13.574189128885884,5.857218469259822,7.837982630816521,-102.5909972319954,19.049999999999997,
6.7,robot,13.339183324218025,5.544233577009094,7.837982630816521,-112.65528028338977,19.1869796980729,
6.75,path,13.536019569227268,5.712190542337755,7.837977905127881,-106.77365226052265,19.199999999999996,
6.75,robot,13.280106637188714,5.406356961860711,7.837977905127881,-113.19392424892433,19.33697975125667,
6.800000000000001,path,13.488250144704523,5.570024752502218,7.837972586750675,-110.26840637198995,19.349999999999994,
6.800000000000001,robot,13.223272578959868,5.267540891460265,7.837972586750675,-112.26516801305243,19.486979789843936,
6.8500000000000005,path,13.432609661020003,5.430743611056161,7.837968728024004,-113.19860856276168,19.499999999999993,
6.8500000000000005,robot,13.169543777256804,5.1274936862835965,7.837968728024004,-110.98920083519181,19.636979802544747,
6.9,path,13.370486063467794,5.294225569625711,7.837967457942719,-115.66895561766913,19.64999999999999,
6.9,robot,13.11701004446792,4.986993853351666,7.837967457942719,-110.50107255503332,19.786979789660194,
6.95,path,13.302987135779178,5.1602801003354895,7.837968746397928,-117.76431279758438,19.79999999999999,
6.95,robot,13.061775072645009,4.847533861888669,7.837968746397928,-111.6066963595608,19.93697976076398,
7.0,path,13.230999202729219,5.028690156946652,7.837971636019271,-119.5520718862827,19.94999999999999,
7.0,robot,12.999476708069764,4.711082755717352,7.837971636019271,-114.53962856865785,20.086979729444398,
7.050000000000001,path,13.15523638381499,4.89923493975403,7.8379747679772525,-121.08535762066921,20.099999999999987,
7.050000000000001,robot,12.92699072588452,4.579759582482034,7.8379747679772525,-118.89722305275004,20.23697970758424,
7.1000000000000005,path,13.076279514095397,4.771701348234413,7.837976953992888,-122.40603447727801,20.249999999999986,
7.1000000000000005,robot,12.843599424263362,4.455076428269316,7.837976953992888,-123.77562427450968,20.386979701352587,
7.15,path,12.994606107541639,4.6458891421440445,7.8379775771580515,-123.54720290333739,20.399999999999984,
7.15,robot,12.75112896158349,4.336969628553259,7.8379775771580515,-128.0587902221358,20.536979710043916,
7.2,path,12.910613206019384,4.521612695420936,7.837976708025019,-124.53516518409873,20.549999999999983,
7.2,robot,12.653172904474674,4.2233711419607305,7.837976708025019,-130.77122192908925,20.68697972764531,
7.25,path,12.824634791204026,4.39870096277323,7.837974947885607,-125.39093664019003,20.69999999999998,
7.25,robot,12.554004809590083,4.110829174341974,7.837974947885607,-131.3853885060225,20.83697974604044,
7.300000000000001,path,12.736955114445774,4.276996561758503,7.837973108372177,-126.1313954248782,20.84999999999998,
7.300000000000001,robot,12.45761184543962,3.9959013702161617,7.837973108372177,-129.9874430741942,20.986979758370087,
7.3500000000000005,path,12.647818979168912,4.156354461344631,7.837971875407513,-126.77015472851451,20.99999999999998,
7.3500000000000005,robot,12.366817400918599,3.876501329507413,7.837971875407513,-127.25016533448193,21.13697976129386,
7.4,path,12.557439748613003,4.036640539025626,7.837971583030191,-127.31822488689338,21.149999999999977,
7.4,robot,12.282451935056274,3.752475257881221,7.837971583030191,-124.22446326475942,21.286979755537832,
7.45,path,12.466005653516996,3.917730143866325,7.83797215863269,-127.78451714786516,21.299999999999976,
7.45,robot,12.202929995929289,3.6252893388783334,7.83797215863269,-122.01534016719842,21.436979744854916,
7.5,path,12.373684821773747,3.7995067267388656,7.837973226924101,-128.17622787640687,21.449999999999974,
7.5,robot,12.124686097892969,3.4973132114659404,7.837973226924101,-121.44138532997778,21.586979734079552,
